1,factor_001,股权结构,低频-采矿,股权结构,经营,外部支持,实际控制人的性质及控股比例,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。各档位释义如下：{1-企业性质为中央企业、国家级国有企业，2-企业性质为省级地方国有企业且实际控制人持股比例大于等于50%，3-企业性质为省级地方国有企业且实际控制人持股比例小于50%，企业性质为市级地方国有企业，企业性质为无实际控制人(股东背景为市级及以上国资背景)，4-企业性质为其他国有企业、民营企业、集体企业、其他，或企业性质为无实际控制人(股东背景为市级以下国资或非国资)，5-数据缺失},,
83,Leverage14,EBITDA利息保障倍数,低频-工业设备制造,EBITDA利息保障倍数,财务,偿债能力,EBITDA/减:财务费用,(EBIT＋折旧＋摊销)/财务费用；利息保障倍数反映企业的获利能力大小，也是衡量企业长期偿债能力大小的重要标志。要维持正常偿债能力，倍数至少应大于1，且比值越高，企业长期偿债能力越强,倍,倍
84,Operation3,存货周转率,低频-工业设备制造,存货周转率,财务,营运能力,减:营业成本*2/(期初存货+存货),存货周转率反映用来衡量企业生产经营各环节中存货运营效率，该指标越高，表明企业存货资产变现能力越强，存货及占用在存货上的资金周转速度越快,数值,%
85,Profitability11,期间费用率,低频-工业设备制造,期间费用率,财务,盈利能力,(减:销售费用+减:管理费用+减:财务费用+减：研发费用)/营业收入,期间费用与营业收入的比值，值越大，盈利能力越弱,数值,%
86,Profitability3,净资产收益率,低频-工业设备制造,净资产收益率,财务,盈利能力,净利润*2/(期初股东权益合计+股东权益合计),净资产收益率是指净利润与净资产的比率，它反映每1元净资产创造的净利润，值越大，盈利能力越强,数值,%
87,Size2,所有者权益,低频-工业设备制造,所有者权益,财务,规模水平,股东权益合计,所有者权益，值越大，抗风险能力越强,元,亿元
88,Structure18,有息债务/负债合计,低频-工业设备制造,有息债务/负债合计,财务,资本结构,有息债务/负债合计,有息债务/负债合计指标反映企业举债成本，该指标越低，证明企业举债成本越低，相对来说利润也就会提高,数值,%
89,Structure19,短期有息债务/有息债务,低频-工业设备制造,短期有息债务/有息债务,财务,资本结构,短期有息债务/有息债务,短期有息债务/有息债务,数值,%
90,factor_001,股权结构,低频-建筑,股权结构,经营,外部支持,实际控制人的性质及控股比例,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。 各档位释义如下：{1-央企，2-国资委控股企业且实际控制人持股比例大于等于50%，3-国资委控股企业且实际控制人持股比例小于50%；省直辖市及其他地区国资委控股50%以上，4-省直辖市及其他地区国资委控股50%以下及所有民营企业；或者无实际控制人，5-数据缺失},,
91,factor_011,应收账款账龄,低频-建筑,应收账款账龄,经营,营运能力,应收账款账龄,一年以上的应收账款占比越高，应收账款回收风险越高。 各档位释义如下：{1-[0，0.15)，2-[0.15，0.25)，3-[0.25，0.35)，4-[0.35，0.45)，5-[0.45，+），6-数据缺失},,
92,factor_012,受限货币资金占比,低频-建筑,受限货币资金占比,经营,营运能力,受限货币资金（亿元）/货币资金（亿元）,受限货币资金占比越高，企业能使用的资金额度越小，企业的付现能力越差。 各档位释义如下：{1-[0%，3%)，2-[3%，15%)，3-[15%，100%]，4-数据缺失},,
93,factor_031,施工资质,低频-建筑,施工资质,经营,竞争实力,企业获得住建部颁发的建筑施工资质情况,施工资质是企业参与业务的进入门槛，资质级别越高、越丰富，企业能参与的业务范围越多，企业的竞争力越高。各档位释义如下：{1-企业施工资质很高：拥有施工总承包特级资质两项及以上；或拥有一项施工总承包特级资质和三项及以上施工总承包一级资质，2-企业施工资质较高：拥有施工总承包特级资质一项，但拥有的施工总承包未达三项，3-企业施工资质一般：拥有施工总承包一级资质，4-企业施工资质较弱：拥有其他施工资质，5-数据缺失},,
94,factor_032,获奖情况,低频-建筑,获奖情况,经营,竞争实力,近五年企业获得“鲁班奖”、“国家优质工程奖”、“詹天佑奖”的获奖情况,高级别奖项越多，企业受认可程度越高，企业的技术水平越高。 各档位释义如下：{1-获得或等同于获得最高奖项8.5项及以上，2-获得或等同于获得最高奖项1-8项，3-获得或等同于获得最高奖项0-0.5项，4-数据缺失},,
95,factor_034,在手合同金额,低频-建筑,在手合同金额,经营,营运能力,在手合同金额,在手合同额越高，市场规模越大,元,亿元
96,factor_035,新签合同金额,低频-建筑,新签合同金额,经营,营运能力,新签合同金额,新签合同金额越高，企业未来项目储备越充足。,元,亿元
97,Profitability3,净资产收益率,低频-建筑,净资产收益率,财务,盈利能力,净利润*2/(期初股东权益合计+股东权益合计),净资产收益率是指净利润与净资产的比率，它反映每1元净资产创造的净利润，值越大，盈利能力越强,数值,%
98,Structure18,有息债务/负债合计,低频-建筑,有息债务/负债合计,财务,资本结构,有息债务/负债合计,有息债务/负债合计指标反映企业举债成本，该指标越低，证明企业举债成本越低，相对来说利润也就会提高,数值,%
99,Leverage7,(货币资金+交易性金融资产)/短期有息债务,低频-建筑,(货币资金+交易性金融资产)/短期有息债务,财务,偿债能力,(货币资金+交易性金融资产)/短期有息债务,货币资金和交易性金融资产能否覆盖短期有息债务，占比越大说明公司资金链充足，短期偿债能力越强,数值,%
100,Operation13,销售获现比率,低频-建筑,销售获现比率,财务,营运能力,销售商品、提供劳务收到的现金/营业收入,销售获现比率反映企业从主营业务收入中获得现金的能力,数值,%
101,Size1,资产总额,低频-建筑,资产总额,财务,规模水平,资产总计,资产总计,元,亿元
102,factor_001,股权结构,低频-批发,股权结构,经营,外部支持,实际控制人的性质及控股比例,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。 各档位释义如下：{1-央企或国资委控股企业，2-省直辖市及其他地区国资委控股50%以上，3-省直辖市及其他地区国资委控股50%以下及所有民营企业，4-数据缺失},,
103,factor_010,应收账款集中度,低频-批发,应收账款集中度,经营,营运能力,应收账款集中度,应收账款占比越大，应收账款前五大占比越大，则更容易受单一客户应收账款的影响，风险更大。 各档位释义如下：{1-[0%，15%)，2-[15%，30%)，3-[30%，50%)，4-[50%，100%]，5-数据缺失},,
104,factor_012,受限货币资金占比,低频-批发,受限货币资金占比,经营,营运能力,受限货币资金（亿元）/货币资金（亿元）,受限货币资金占比越高，企业能使用的资金额度越小，企业的付现能力越差。 各档位释义如下：{1-[0，8%)，2-[8%，18%)，3-[18%，40%)，4-[40%，+)，5-数据缺失},,
105,factor_071,市场地位,低频-批发,市场地位,经营,竞争实力,企业在行业中的市场地位,市场地位越高，企业竞争实力越强，企业抵抗市场风险的能力越强。各档位释义如下：{1-市场地位很高，2-市场地位一般，3-无描述或者市场地位较低，4-数据缺失},,
106,factor_087,客户需求情况,低频-批发,客户需求情况,经营,营运能力,零售：企业主要区域内居民人均可支配收入批发：客户集中度,区域居民人均可支配收入水平越高，购买力越强，对于零售行业发展越有利；区域居民人均可支配收入水平越低，对于零售行业发展越不利;客户集中度越高，批发企业面临的经营风险越高；客户集中度越低，批发企业面临的经营风险越低。各档位释义如下：{1-[0，12%)，2-[12%，30%)，3-[30%，+)，4-数据缺失},,
107,factor_089,销售业态多元化,低频-批发,销售业态多元化,经营,营运能力,销售业态的种类多少,销售业态越多，越能抵御市场变化以及消费习惯变化的风险。各档位释义如下：{1-[3，+)，2-2，3-1，4-数据缺失},,
108,Growth5,归属于母公司股东的净利率同比增长率,低频-批发,归属于母公司股东的净利率同比增长率,财务,盈利能力,[(归属于母公司股东的净利润-上期归属于母公司股东的净利润)/上期归属于母公司股东的净利润+(上期归属于母公司股东的净利润-上上期归属于母公司股东的净利润)/上上期归属于母公司股东的净利润]/2,反应企业盈利能力变化情况，比率为正且值越大反应企业盈利能力增强。,数值,%
109,Profitability8,销售净利率,低频-批发,销售净利率,财务,盈利能力,净利润/营业收入,指标值越大，反映公司销售获利能力越强,数值,%
110,Size1,资产总额,低频-批发,资产总额,财务,规模水平,资产总计,资产总计,元,亿元
111,Size5,营业利润,低频-批发,营业利润,财务,规模水平,营业利润,指标值越大，反映公司营业利润规模越大,元,亿元
112,Structure18,有息债务/负债合计,低频-批发,有息债务/负债合计,财务,资本结构,有息债务/负债合计,有息债务/负债合计指标反映企业举债成本，该指标越低，证明企业举债成本越低，相对来说利润也就会提高,数值,%
113,Structure19,短期有息债务/有息债务,低频-批发,短期有息债务/有息债务,财务,资本结构,短期有息债务/有息债务,短期有息债务/有息债务,数值,%
114,factor_001,股权结构,低频-零售,股权结构,经营,外部支持,实际控制人的性质及控股比例,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。 各档位释义如下：{1-企业性质为中央企业或国家级国有企业，企业性质为省级地方国有企业、市级地方国有企业、和其他国有企业，且实际控制人持股比例大于50%，2-企业性质为省级地方国有企业、市级地方国有企业、和其他国有企业且实际控制人持股比例小于50%；或者企业性质为集体企业、民营企业、无实际控制人、其他，3-数据缺失},,
115,factor_006,融资成本,低频-零售,融资成本,财务,融资能力,2*（EBITDA/EBITDA利息保障倍数）/（本期期末有息债务（亿元）+上期期末有息债务（亿元）),企业债务成本越高，一方面企业承担的还息压力越大，企业面临的财务风险越高，另一方面，融资成本越高，反映了市场对企业信用资质的评价越低。 各档位释义如下：{1-[0，3.5%），2-[3.5%，5%），3-[5%，+），4-数据缺失},,
116,factor_011,应收账款账龄,低频-零售,应收账款账龄,经营,营运能力,应收账款账龄,一年以上的应收账款占比越高，应收账款回收风险越高。 各档位释义如下：{1-[0，0.8%)，2-[0.8%，6%)，3-[6%，12%)，4-[12%，100%]，5-数据缺失},,
117,factor_012,受限货币资金占比,低频-零售,受限货币资金占比,经营,营运能力,受限货币资金（亿元）/货币资金（亿元）,受限货币资金占比越高，企业能使用的资金额度越小，企业的付现能力越差。 各档位释义如下：{1-[0，5%)，2-[5%，35%)，3-[35%，100%]，4-数据缺失},,
118,factor_071,市场地位,低频-零售,市场地位,经营,竞争实力,企业在行业中的市场地位,市场地位越高，企业竞争实力越强，企业抵抗市场风险的能力越强。各档位释义如下：{1-市场地位很高，2-市场地位一般，3-无描述或者市场地位较低，4-数据缺失},,
119,factor_087,客户需求情况,低频-零售,客户需求情况,经营,营运能力,零售敞口：企业主要区域内居民人均可支配收入；批发敞口：客户集中度,区域居民人均可支配收入水平越高，购买力越强，对于零售行业发展越有利；区域居民人均可支配收入水平越低，对于零售行业发展越不利;客户集中度越高，批发企业面临的经营风险越高；客户集中度越低，批发企业面临的经营风险越低。各档位释义如下：{1-[50000，)，2-[42000，50000)，3-[0，42000)，4-数据缺失},,
120,Growth2,营业利润同比增长率,低频-零售,营业利润同比增长率,财务,盈利能力,[(营业利润-上期营业利润)/上期营业利润+(上期营业利润-上上期营业利润)/上上期营业利润]/2,反映营业利润变动趋势，指标值为正则反映营业利润呈增长趋势,数值,%
121,Leverage7,(货币资金+交易性金融资产)/短期有息债务,低频-零售,(货币资金+交易性金融资产)/短期有息债务,财务,偿债能力,(货币资金+交易性金融资产)/短期有息债务,货币资金和交易性金融资产能否覆盖短期有息债务，占比越大说明公司资金链充足，短期偿债能力越强,数值,%
122,Operation2,净营业周期,低频-零售,净营业周期,财务,营运能力,360*(期初存货+存货)/减:营业成本/2+360*(期初应收账款+应收账款)/营业收入/2-360*(期初应付账款+应付账款)/减:营业成本/2,净营业周期是指从购买存货支付现金到收回现金的周期长度，周期越短，资金周转速度越快,天,天
123,Profitability6,营业毛利率,低频-零售,营业毛利率,财务,盈利能力,(营业收入-减:营业成本)/营业收入,营业毛利率是指毛利润与营业收入的比率，反映了企业的盈利能力，值越大，盈利能力越强,数值,%
124,Size3,归属于母公司股东的权益,低频-零售,归属于母公司股东的权益,财务,规模水平,归属于母公司股东权益合计,归母公司股东权益越大，企业规模越大,元,亿元
125,factor_001,股权结构,低频-消费品制造,股权结构,经营,外部支持,实际控制人的性质及控股比例,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。 各档位释义如下：{1-央企；国家级国有企业；省直辖市级地方国有企业且实际控制人持股比例大于等于50%；，2-省级地方国有企业且持股比例小于50%；市级地方国有企业且持股比例大于等于50%；，3-其他国企、企业性质为集体企业、民营企业、无实际控制人、其他情况；，4-数据缺失},,
126,factor_002,受限资产占比,低频-消费品制造,受限资产占比,经营,营运能力,受限资产合计（亿元）/资产总额（亿元）,受限资产占比越高，企业未来通过抵质押贷款的空间越小。,数值,%
127,factor_006,融资成本,低频-消费品制造,融资成本,财务,融资能力,2*（EBITDA/EBITDA利息保障倍数）/（本期期末有息债务（亿元）+上期期末有息债务（亿元）),企业债务成本越高，一方面企业承担的还息压力越大，企业面临的财务风险越高，另一方面，融资成本越高，反映了市场对企业信用资质的评价越低。 各档位释义如下：{1-(-，4%），2-[4%， 5%），3-[5%，+)，4-数据缺失},,
128,factor_010,应收账款集中度,低频-消费品制造,应收账款集中度,经营,营运能力,应收账款集中度,应收账款占比越大，应收账款前五大占比越大，则更容易受单一客户应收账款的影响，风险更大。 各档位释义如下：{1-[0， 15%)，2-[15%， 30%)，3-[30%， 45%)，4-[45%， 100%]，5-数据缺失},,
129,factor_071,市场地位,低频-消费品制造,市场地位,经营,竞争实力,企业在行业中的市场地位,市场地位越高，企业竞争实力越强，企业抵抗市场风险的能力越强。各档位释义如下：{1-市场地位很高，2-市场地位一般，3-无描述或者市场地位较低，4-数据缺失},,
130,Leverage18,有息债务/EBITDA,低频-消费品制造,有息债务/EBITDA,财务,偿债能力,有息债务/EBITDA,有息债务/EBITDA,数值,%
131,Leverage9,经营活动产生的现金流量净额/短期有息债务,低频-消费品制造,经营活动产生的现金流量净额/短期有息债务,财务,偿债能力,经营活动产生的现金流量净额/短期有息债务,经营活动产生的现金流量净额/短期有息债务从现金流的角度反应了短期偿债能力，比值越大，偿债能力越强,数值,%
132,Operation1,营业周期,低频-消费品制造,营业周期,财务,营运能力,360*(期初存货+存货)/减:营业成本/2+360*(期初应收账款+应收账款)/营业收入/2,360*(期初存货+存货)/减:营业成本/2+360*(期初应收账款+应收账款)/营业收入/2,天,天
133,Profitability6,营业毛利率,低频-消费品制造,营业毛利率,财务,盈利能力,(营业收入-减:营业成本)/营业收入,营业毛利率是指毛利润与营业收入的比率，反映了企业的盈利能力，值越大，盈利能力越强,数值,%
134,Size1,资产总额,低频-消费品制造,资产总额,财务,规模水平,资产总计,资产总计,元,亿元
135,factor_001,股权结构,低频-医药制造,股权结构,经营,外部支持,实际控制人的性质及控股比例,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。 各档位释义如下：{1-央企或国资委控股企业，省级国资委、市级国资委、或其他地区国资委控股，2-集体企业或民营企业或无实际控制人或其他，3-数据缺失},,
136,factor_029,竞争程度,低频-医药制造,竞争程度,经营,外部环境,企业所在建筑业细分领域的竞争程度,专业性程度越高的行业竞争程度越低，企业的运营环境越好。 各档位释义如下：{1-化学药品制剂制造、生物药品制造，2-中成药生产(包括中药配方颗粒)、卫生材料及医药用品制造，3-化学药品原料药制造、中药饮片加工(不包括中药配方颗粒)、兽用药品制造或其他，4-数据缺失},,
137,factor_071,市场地位,低频-医药制造,市场地位,经营,竞争实力,企业在行业中的市场地位,市场地位越高，企业竞争实力越强，企业抵抗市场风险的能力越强。各档位释义如下：{1-主导产品营业收入：[35亿元，+)，2-主导产品营业收入：[20亿元，35亿元)，3-主导产品营业收入：[10亿元，20亿元)，4-主导产品营业收入：(-，10亿元)，5-数据缺失},,
138,factor_091,原材料供应状况,低频-医药制造,原材料供应状况,经营,营运能力,原材料供应的集中程度,原材料供应的集中度越高，企业面临的原材料供应短缺的风险越高。各档位释义如下：{1-[0%，15%)，2-[15%，22%)，3-[22%，30%)，4-[30%，+)，5-数据缺失},,
139,Leverage10,非筹资活动产生的现金流量净额/短期有息债务,低频-医药制造,非筹资活动产生的现金流量净额/短期有息债务,财务,偿债能力,非筹资活动产生的现金流量净额/短期有息债务,非筹资活动产生的现金流量净额/短期有息债务反映了公司的非筹资活动产生的现金流量净额对于公司短期有息债务的偿还能力所具有的保障水平，该数值越高，说明公司的短期偿债能力越强,数值,%
140,Operation1,营业周期,低频-医药制造,营业周期,财务,营运能力,360*(期初存货+存货)/减:营业成本/2+360*(期初应收账款+应收账款)/营业收入/2,360*(期初存货+存货)/减:营业成本/2+360*(期初应收账款+应收账款)/营业收入/2,天,天
141,Operation10,固定资产周转率,低频-医药制造,固定资产周转率,财务,营运能力,营业收入*2/(期初固定资产+固定资产),固定资产周转率反映公司对固定资产的利用效率，该指标越高，说明公司的固定资产利用效率越高,数值,%
142,Size2,所有者权益,低频-医药制造,所有者权益,财务,规模水平,股东权益合计,所有者权益，值越大，抗风险能力越强,元,亿元
143,Structure19,短期有息债务/有息债务,低频-医药制造,短期有息债务/有息债务,财务,资本结构,短期有息债务/有息债务,短期有息债务/有息债务,数值,%
144,factor_001,股权结构,低频-一般工商通用,股权结构,经营,外部支持,实际控制人的性质及控股比例,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。 各档位释义如下：{1-央企，国家级国有企业且控股比例大于或等于50%；，2-国家级国有企业控股比例小于50%；省级地方国有企业、市级地方国有企业且实际控制人持股比例大于50%，3-省级地方国有企业、市级地方国有企业且实际控制人持股比例小于50%；企业性质为其他地方国有企业，4-企业性质为集体企业、民营企业、无实际控制人、其他，5-数据缺失},,
145,factor_002,受限资产占比,低频-一般工商通用,受限资产占比,经营,营运能力,受限资产合计（亿元）/资产总额（亿元）,受限资产占比越高，企业未来通过抵质押贷款的空间越小。,数值,%
146,factor_003,长期信用借款占比,低频-一般工商通用,长期信用借款占比,经营,资本结构,长期信用借款（亿元）/长期借款（亿元）,长期信用借款占比越高说明银行对企业的信用资质的信心越高，企业的信用风险越低。,数值,%
147,factor_007,审计机构资质,低频-一般工商通用,审计机构资质,经营,风险管理,审计机构的资质情况,审计机构的资质在一定程度上反映企业财务报告的质量，审计机构资质越好，财报的信息质量越高。 各档位释义如下：{1-审计机构为四大会计师事务所(安永、德勤、普华永道、毕马威)，2-审计机构排名为国内前10的会计师事务所(四大会计师事务所除外)，3-审计机构排名为国内11-20的会计师事务所，4-审计机构为其他会计师事务所，5-数据缺失},,
148,factor_008,对外担保占比,低频-一般工商通用,对外担保占比,经营,营运能力,对外担保额（亿元）/所有者权益（亿元）,对外担保占比越高，企业的或有负债程度越高，企业风险越大。 各档位释义如下：{1-0%，2-(0%，5%)，3-(-，0%)U[5%，+)，4-数据缺失},,
149,factor_009,应收账款坏账准备率,低频-一般工商通用,应收账款坏账准备率,经营,营运能力,应收账款坏账准备合计(亿元)/应收账款账面余额（亿元）,坏账准备金率反映企业应收账款的整体坏账程度。 各档位释义如下：{1-[0%， 5%)，2-[5%， 12%)，3-[12%，100%]，4-数据缺失},,
150,factor_011,应收账款账龄,低频-一般工商通用,应收账款账龄,经营,营运能力,应收账款账龄,一年以上的应收账款占比越高，应收账款回收风险越高。 各档位释义如下：{1-[0%，10%)，2-[10%，30%)，3-[30%，100%]，4-数据缺失},,
151,factor_071,市场地位,低频-一般工商通用,市场地位,经营,竞争实力,企业在行业中的市场地位,市场地位越高，企业竞争实力越强，企业抵抗市场风险的能力越强。各档位释义如下：{1-市场地位很高，2-市场地位一般，3-无描述或者市场地位较低，4-数据缺失},,
152,Size2,所有者权益,低频-一般工商通用,所有者权益,财务,规模水平,股东权益合计,所有者权益，值越大，抗风险能力越强,元,亿元
153,Leverage18,有息债务/EBITDA,低频-一般工商通用,有息债务/EBITDA,财务,偿债能力,有息债务/EBITDA,有息债务/EBITDA,数值,%
154,Leverage9,经营活动产生的现金流量净额/短期有息债务,低频-一般工商通用,经营活动产生的现金流量净额/短期有息债务,财务,偿债能力,经营活动产生的现金流量净额/短期有息债务,经营活动产生的现金流量净额/短期有息债务从现金流的角度反应了短期偿债能力，比值越大，偿债能力越强,数值,%
155,Operation1,营业周期,低频-一般工商通用,营业周期,财务,营运能力,360*(期初存货+存货)/减:营业成本/2+360*(期初应收账款+应收账款)/营业收入/2,360*(期初存货+存货)/减:营业成本/2+360*(期初应收账款+应收账款)/营业收入/2,天,天
156,Profitability3,净资产收益率,低频-一般工商通用,净资产收益率,财务,盈利能力,净利润*2/(期初股东权益合计+股东权益合计),净资产收益率是指净利润与净资产的比率，它反映每1元净资产创造的净利润，值越大，盈利能力越强,数值,%
157,Structure2,有息债务/(有息债务+所有者权益),低频-一般工商通用,有息债务/(有息债务+所有者权益),财务,资本结构,有息债务/(有息债务+所有者权益),比值越大说明财务杠杆风险越大,数值,%
158,factor_001,股权结构,低频-煤炭,股权结构,经营,外部支持,实际控制人的性质及控股比例,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。 各档位释义如下：{1-企业性质为中央企业、国家级国有企业，2-企业性质为省级地方国有企业且实际控制人持股比例大于等于50%，3-企业性质为省级地方国有企业且实际控制人持股比例小于50%，企业性质为市级地方国有企业，企业性质为无实际控制人(股东背景为市级及以上国资背景)，4-企业性质为其他国有企业、民营企业、集体企业、其他，或企业性质为无实际控制人(股东背景为市级以下国资或非国资)，5-数据缺失},,
159,factor_003,长期信用借款占比,低频-煤炭,长期信用借款占比,经营,资本结构,长期信用借款（亿元）/长期借款（亿元）,长期信用借款占比越高说明银行对企业的信用资质的信心越高，企业的信用风险越低。,数值,%
160,factor_058,产量,低频-煤炭,产量,经营,营运能力,年产量,衡量企业生产规模的重要指标，同等条件下，规模大的企业通常能取得一定的规模效益。 各档位释义如下：{1-产量非常高：[8500，+)万吨，2-产量较高：[3500，8500)万吨，3-产量一般：[1200，3500)万吨，4-产量较低：[0，1200万吨)万吨，5-数据缺失},,
161,factor_060,可采储量,低频-煤炭,可采储量,经营,营运能力,可采储量,不仅反映了企业的资源储存情况和实际生产限额，更体现了企业所掌握的资源价值。可采储量越大，说明企业所拥有的资源越丰富，资源的价值越大，企业的风险水平也就越低。各档位释义如下：{1-储量非常丰富：[80，+)亿吨，2-储量较为丰富：[40，80)亿吨，3-储量较为一般：[4，40)亿吨，4-储量较为贫乏：[0，4)亿吨，5-数据缺失},,
162,factor_068,产地多元化,低频-煤炭,产地多元化,经营,营运能力,产地分布区域是否广泛度,产地分布区域广泛的企业面临不同的区域因素，通常煤种比较齐全，能够缓解某一特定区域因素变化或者某一煤种市场行情大幅波动对企业经营业绩的影响；在一定程度上规避因单一区域发生安全生产事故造成企业停产整顿而对企业生产经营产生的风险。 各档位释义如下：{1-产地在国内分布区域不少于4个省或直辖市，在国外也有，2-产地在国内分布区域不少于4个省或直辖市，在国外没有；或产地在国内分布区域在2-3个省或直辖市，在国外也有，3-产地在国内分布区域在2-3个省或直辖市，在国外没有；或产地在国内分布区域在1个省或直辖市，在国外也有，4-产地在国内分布区域在1个省或直辖市，在国外没有；产地都在国外，5-数据缺失},,
163,Leverage5,经营活动产生的现金流量净额/流动负债,低频-煤炭,经营活动产生的现金流量净额/流动负债,财务,偿债能力,经营活动产生的现金流量净额/流动负债合计,经营活动产生的现金流量净额/流动负债是经营现金净流量与流动负债的比率，从现金流量角度反映企业当期偿付短期负债的能力,数值,%
164,Operation4,应收账款周转率,低频-煤炭,应收账款周转率,财务,营运能力,营业收入*2/(期初应收账款+应收账款),应收账款周转率是一定时期内应收账款转为现金的平均次数，该指标越高，说明账款回收越快；反之，说明营运资金过多呆滞在应收账款上，影响正常资金周转及偿债能力,数值,%
165,Profitability7,营业利润率,低频-煤炭,营业利润率,财务,盈利能力,净利润*2/(期初股东权益合计+股东权益合计),营业利润率是指营业利润与收入的比率，反映了企业的盈利能力，值越大，盈利能力越强,数值,%
166,Size2,所有者权益,低频-煤炭,所有者权益,财务,规模水平,股东权益合计,所有者权益，值越大，抗风险能力越强,元,亿元
167,Structure19,短期有息债务/有息债务,低频-煤炭,短期有息债务/有息债务,财务,资本结构,短期有息债务/有息债务,短期有息债务/有息债务,数值,%
168,factor_001,股权结构,低频-钢铁,股权结构,经营,外部支持,实际控制人的性质及控股比例,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。 各档位释义如下：{1-企业性质为中央企业、国家级国有企业，2-企业性质为省级地方国有企业、市级地方国有企业，3-企业性质为其他国有企业，企业性质为无实际控制人(股东背景为国资背景)，企业性质为民营企业且实际控制人持股比例大于等于50%，4-企业性质为集体企业、其他，企业性质为民营企业且实际控制人持股比例小于50%，或企业性质为无实际控制人(股东背景为非国资)，5-数据缺失},,
169,factor_008,对外担保占比,低频-钢铁,对外担保占比,经营,营运能力,对外担保额（亿元）/所有者权益（亿元）,对外担保占比越高，企业的或有负债程度越高，企业风险越大。 各档位释义如下：{1-[0%，0.1%)，2-[0.1%，5%)，3-[5%，15%)，4-[15%，+)或(-，0%)，5-数据缺失},,
170,factor_012,受限货币资金占比,低频-钢铁,受限货币资金占比,经营,营运能力,受限货币资金（亿元）/货币资金（亿元）,受限货币资金占比越高，企业能使用的资金额度越小，企业的付现能力越差。 各档位释义如下：{1-[0%，5%)，2-[5%，20%)，3-[20%，50%)，4-[50%，100%]，5-数据缺失},,
171,factor_071,市场地位,低频-钢铁,市场地位,经营,竞争实力,企业在行业中的市场地位,市场地位越高，企业竞争实力越强，企业抵抗市场风险的能力越强。各档位释义如下：{1-市场地位很高，2-市场地位一般，3-市场地位较低，4-无描述或者市场地位特别低，5-数据缺失},,
172,factor_582,利润波动情况,低频-钢铁,利润波动情况,财务,盈利能力,营业利润波动情况、利润总额波动情况、净利润波动情况,从营业利润、利润总额和净利润三个维度考察发行人近三年的利润波动情况，利润多年为正，风险越小。各档位释义如下：{1-利润连续两年及以上为正，2-利润连续一年为正或为负，3-利润连续两年为负，4-利润连续三年为负，5-数据缺失},,
173,factor_660,产量,低频-钢铁,产量,经营,营运能力,生铁、粗钢、钢材、钢坯产量加总,衡量企业生产规模的重要指标，同等条件下，规模大的企业通常能取得一定的规模效益。 各档位释义如下：{1-[2500，+)，2-[1000，2500)，3-[500，1000)，4-(-，500)，5-数据缺失},,
