1,factor_001,股权结构,低频-采矿,股权结构,经营,外部支持,实际控制人的性质及控股比例,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。各档位释义如下：{1-企业性质为中央企业、国家级国有企业，2-企业性质为省级地方国有企业且实际控制人持股比例大于等于50%，3-企业性质为省级地方国有企业且实际控制人持股比例小于50%，企业性质为市级地方国有企业，企业性质为无实际控制人(股东背景为市级及以上国资背景)，4-企业性质为其他国有企业、民营企业、集体企业、其他，或企业性质为无实际控制人(股东背景为市级以下国资或非国资)，5-数据缺失},,
174,Growth5,归属于母公司股东的净利率同比增长率,低频-钢铁,归属于母公司股东的净利率同比增长率,财务,盈利能力,[(归属于母公司股东的净利润-上期归属于母公司股东的净利润)/上期归属于母公司股东的净利润+(上期归属于母公司股东的净利润-上上期归属于母公司股东的净利润)/上上期归属于母公司股东的净利润]/2,反应企业盈利能力变化情况，比率为正且值越大反应企业盈利能力增强。,数值,%
175,Leverage24,负债合计/筹资活动前产生的现金流量净额,低频-钢铁,负债合计/筹资活动前产生的现金流量净额,财务,偿债能力,负债合计/筹资活动前产生的现金流量净额,反映了公司的筹资活动前产生的现金流量净额对于公司负债的偿还能力所具有的保障水平，该数值越低，说明公司的偿债能力越强,数值,%
176,Operation13,销售获现比率,低频-钢铁,销售获现比率,财务,营运能力,销售商品、提供劳务收到的现金/营业收入,销售获现比率反映企业从主营业务收入中获得现金的能力,数值,%
177,Profitability10,EBITDA/营业收入,低频-钢铁,EBITDA/营业收入,财务,盈利能力,EBITDA/营业收入,EBITDA/营业收入,数值,%
178,Size3,归属于母公司股东的权益,低频-钢铁,归属于母公司股东的权益,财务,规模水平,归属于母公司股东权益合计,归母公司股东权益越大，企业规模越大,元,亿元
179,Structure1,资产负债率,低频-钢铁,资产负债率,财务,资本结构,负债合计/资产总计,负债合计/资产总额 反应了企业的负债水平，值越大，负债水平越高,数值,%
180,factor_001,股权结构,低频-银行,股权结构,经营,外部支持,实际控制人的性质及控股比例,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。 各档位释义如下：{1-央企或国务院国资委控股的银行；，2-省级（包括直辖市）地方政府财政厅或国资委控股银行、外资银行；，3-各省会城市和计划单列市地方政府财政厅或国资委控股银行；，4-市级或县级地方政府财政厅或国资委控股银行；，5-民营企业或个人控股银行、其他；，6-数据缺失},,
181,factor_426,不良贷款率,低频-银行,不良贷款率,经营,风险管理,不良贷款余额/贷款余额,直接衡量银行贷款的资产质量，不良贷款率越低，银行贷款的资产质量越好，面对的信用风险越小。 各档位释义如下：{1-(-，1%)，2-[1%，1.5%)，3-[1.5%，2%)，4-[2%，2.5%)，5-[2.5%，+)，6-数据缺失},,
182,factor_450,资本充足率,低频-银行,资本充足率,经营,风险管理,资本充足率,是一个银行的资本总额对其风险加权资产的比率，各国金融管理当局一般都有对商业银行资本充足率的管制，目的是监测银行抵御风险的能力。 各档位释义如下：{1-[15.5%，+)，2-[14%，15.5%)，3-[12.5%，14%)，4-(-，12.5%)，5-数据缺失},,
183,factor_614,区域经济实力,低频-银行,区域经济实力,经营,外部支持,总部所在省份经济实力,总部所在省份的经济实力越强，政府对该银行的支持能力越强。各档位释义如下：{1-北京、上海、江苏、浙江、广东、香港、澳门，2-除1，3档位以外的其他地区，3-天津、内蒙古、宁夏、甘肃、青海、新疆、西藏、贵州、云南、黑龙江、吉林、辽宁，4-数据缺失},,
184,factor_617,上市情况,低频-银行,上市情况,经营,外部支持,是否上市 ,商业银行上市表明其具有更强的融资能力。 各档位释义如下：{1-上市，2-非上市，3-数据缺失},,
185,factor_619,银行类别,低频-银行,银行类别,经营,竞争实力,银监会银行分类,银监会商业银行分类中不同类型的银行应对风险的能力不同，国有商业银行、股份制商业银行、城市商业银行、农村商业银行的风险管理水平依次下降。 各档位释义如下：{1-国有商业银行，政策性银行，2-股份制商业银行，邮储银行，外资银行，3-城市商业银行，4-农村商业银行、农信社、民营银行，5-数据缺失},,
186,factor_623,核心一级资本净额,低频-银行,核心一级资本净额,经营,企业规模,核心一级资本-核心一级资本扣减项,商业银行的核心一级资本净额直接反映其抵御风险的能力，核心一级资本净额越高，其风险承受能力越强。,元,亿元
187,zs_Bank_Leverage1,银行_资产负债率,低频-银行,银行_资产负债率,财务,资本结构,负债合计 / 资产总计,体现银行杠杆水平，比值越高反映杠杆风险越大,数值,%
188,zs_Bank_Liquidity4,银行_存贷款比率,低频-银行,银行_存贷款比率,财务,资本结构,发放贷款和垫款/吸收存款,发放贷款及垫款/吸收存款,数值,%
189,zs_Bank_Profitability11,银行_资产减值损失收入比,低频-银行,银行_资产减值损失收入比,财务,盈利能力,减:资产减值损失/(利息净收入+手续费及佣金净收入+其他业务收入-其他业务成本),指标值越小，反映公司资产减值损失控制越好,数值,%
190,zs_Bank_Profitability2,银行_成本收入比率,低频-银行,银行_成本收入比率,财务,盈利能力,业务及管理费/营业收入,指标值越小，反映公司业务成本控制越好,数值,%
191,zs_Bank_Profitability4,银行_总资产收益率,低频-银行,银行_总资产收益率,财务,盈利能力,2*净利润/(资产总计+上期资产总计),反映银行盈利能力，指标值越大体现银行获利能力越强,数值,%
192,zs_Bank_Size1,银行_资产总额,低频-银行,银行_资产总额,财务,规模水平,资产总计,指标值越大反映银行资产规模越大,元,亿元
193,factor_039,代理买卖证券业务净收入排名,低频-证券公司,代理买卖证券业务净收入排名,经营,竞争实力,代理买卖证券业务净收入排名,代理买卖证券业务净收入排名反应了经纪业务的市场地位，排名越前，经纪业务市场地位越高。各档位释义如下：{1-排名在前19名的，2-排名在20到39名，3-排名在40到59名，4-排名在60到79名，5-排名在80名以后，6-数据缺失},,
194,factor_044,投资银行业务净收入排名,低频-证券公司,投资银行业务净收入排名,经营,竞争实力,投资银行业务净收入排名,投资银行业务净收入排名反应了投行业务规模，排名越前，规模越大。各档位释义如下：{1-排名在前19名的，2-排名在20到39名，3-排名在40到59名，4-排名在60到79名，5-排名在80名以后，6-数据缺失},,
195,factor_047,资产管理业务净收入排名,低频-证券公司,资产管理业务净收入排名,经营,竞争实力,资产管理业务净收入排名,资产管理业务净收入排名反应了资管业务的规模，排名越前，规模越大。各档位释义如下：{1-排名在前19名的，2-排名在20到39名，3-排名在40到59名，4-排名在60到79名，5-排名在80名以后，6-数据缺失},,
196,factor_050,投资收益排名,低频-证券公司,投资收益排名,经营,竞争实力,自营业务投资收益排名,投资收益排名反应了自营业务的投资实力，排名越前，投资实力越强。各档位释义如下：{1-排名在前19名的，2-排名在20到39名，3-排名在40到59名，4-排名在60到79名，5-排名在80名以后，6-数据缺失},,
197,factor_054,证监会分类结果,低频-证券公司,证监会分类结果,经营,风险管理,证监会分类结果是证券监管部门根据审慎监管的需要，以证券公司风险管理能力为基础，结合公司市场竞争力和合规管理水平，对证券公司进行的综合性评价。,证监会分类结果综合反应了券商风险管理能力，评级结果越好，风险管理能力越强。各档位释义如下：{1-AAA、AA，2-A，3-BBB，4-BB、B，5-CCC、CC、C、D、E，6-数据缺失},,
198,factor_056,主要股东背景,低频-证券公司,主要股东背景,经营,外部支持,主要股东性质与持股比例,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。 各档位释义如下：{1-央企或国资委控股企业，2-省直辖市、其他地方国资委控股，或无实际控制人，3-民营企业、其他，4-数据缺失},,
199,Secu_Growth7,券商_净利润增长率,低频-证券公司,券商_净利润增长率,财务,盈利能力,((当期净利润-上期净利润)/上期净利润+(上期净利润-上上期净利润)/上上期净利润)/2,反映券商盈利能力成长情况，指标值为正且越大反映券商的净利润呈增长趋势且趋势越大,数值,%
200,Secu_Leverage3,券商_现金等价物/短期债务,低频-证券公司,券商_现金等价物/短期债务,财务,偿债能力,(货币资金-客户存款+拆出资金+融出资金+交易性金融资产合计)/(短期借款+衍生金融负债+交易性金融负债合计+拆入资金+卖出回购金融资产+应付短期融资款 ),反映券商短期偿债能力，指标值越大反映券商短期偿债能力越强,数值,%
201,Secu_Profitability2,券商_净资产收益率,低频-证券公司,券商_净资产收益率,财务,盈利能力,净利润/(期初净资产+期末净资产)*2,反映券商股东权益的收益水平，用以衡量公司运用自有资本的效率，指标值越大反映企业通过自有资本获得净收益的能力越强,数值,%
202,Secu_Regulatory03,券商_净资本/负债,低频-证券公司,券商_净资本/负债,财务,资本结构,净资本/负债,值越大，债务压力越小,数值,%
203,Secu_Size010,券商_净资本,低频-证券公司,券商_净资本,财务,规模水平,净资本,净资本值越大，抗风险能力越强,元,亿元
204,factor_721,认可资产负债率,低频-保险,认可资产负债率,经营,资本结构,认可负债（亿元）/认可资产（亿元）,认可资产负债率是保险公司在偿付能力体系下的举债经营比率。,数值,%
205,factor_724,风险综合评价,低频-保险,风险综合评价,经营,风险管理,银保监协会根据相关信息，从操作风险、战略风险、声誉风险和流动性风险共四类难以量化的固有风险，结合综合偿付能力充足率进行分类监管的评价。,风险综合评价体现监管对保险公司偿付能力风险的整体状况的认可程度，包括资本充足状况和其他偿付能力风险状况。 各档位释义如下：{1-保险集团均为1档；产险/寿险公司：A，2-产险/寿险公司：B，3-产险/寿险公司：C、D，4-数据缺失},,
206,factor_725,市场占有率,低频-保险,市场占有率,经营,竞争实力,保费业务收入（亿元）/所在行业原保费收入（亿元）,保险公司在其子行业的市场份额越大，其市场地位越高。,数值,%
207,factor_726,险种类别,低频-保险,险种类别,经营,营运能力,产险公司：企业产险，机动车辆保险，货物运输保险责任保险，工程保险，信用保险，农业保险，短期意健险，船舶险，家庭财产保险,保险险种的个数越多，产品多样化越高，公司竞争能力、经营实力越强。 各档位释义如下：{1-保险集团均为1档；产险公司：8种及以上；寿险公司：7种及以上。，2-产险公司：7种；寿险公司：5、6种。，3-产险公司：5、6种；寿险公司：4种。，4-产险公司：4种及以下；寿险公司：3种及以下。，5-数据缺失},,
208,Insurance_Solvency2,核心偿付能力充足率,低频-保险,核心偿付能力充足率,经营,偿债能力,寿险公司：个人人寿保险，团体人寿保险，分红险，投资连结险，万能险，意外伤害险，健康险，年金,偿付能力充足率越高，说明一家保险公司的破产概率越低,数值,%
209,Insurance_Solvency3,核心资本,低频-保险,核心资本,经营,企业规模,核心资本,核心资本,元,亿元
210,QualFac13,经营年限,低频-保险,经营年限,经营,营运能力,企业成立至今的年限,企业成立的时间越久，企业累计的行业经验，公司管理运营经验越丰富，公司经营风险相对越低。 各档位释义如下：{1-≥16年，2-[13，16年)，3-[10，13年)，4-[5，10年)，5-<5年，6-数据缺失},,
211,Insurance_Growth5,净利润增长率,低频-保险,净利润增长率,财务,盈利能力,（本期净利润-上期净利润）/上期净利润,值越大，说明净利润增长越快，企业发展越好,数值,%
212,Insurance_Leverage3,承保放大倍数,低频-保险,承保放大倍数,财务,营运能力,（保险业务收入-分出保费）/(总债务+所有者权益),承保放大倍数值越大，说明单位资产获得的业务收入越大,倍,倍
213,Insurance_Leverage4,总资本化率,低频-保险,总资本化率,财务,资本结构,总债务/(总债务+所有者权益),值越小，债务压力越小,数值,%
214,Insurance_Profitability1,总资产收益率,低频-保险,总资产收益率,财务,盈利能力,2*本期净利润/（期末总资产余额+期初总资产余额）,总资产报酬率反映每单位资产创造的净利润情况，值越大，说明企业盈利能力越强,数值,%
215,Insurance_Profitability15,综合成本率,低频-保险,综合成本率,财务,盈利能力,综合赔付率+综合费用率,指标值越小，反映公司综合成本控制越好,数值,%
216,Insurance_Profitability3,投资收益率,低频-保险,投资收益率,财务,盈利能力,2*本期投资收益/（本期投资资产+上期投资资产）,保险公司投资收益为一大收益来源，投资收益率越高，企业盈利能力越好,数值,%
217,Insurance_Size3,所有者权益,低频-保险,所有者权益,财务,规模水平,期末所有者权益,期末所有者权益,元,亿元
218,QualFac35,股东背景,低频-信托,股东背景,经营,外部支持,信托公司最大持股比例股东的背景,不同的股东性质对信托公司经营特点具有不同的影响，民营背景股东一般要求较高业绩回报，风险偏好较高，国营或金融机构股东大多风险偏好较低。 各档位释义如下：{1-国有资产监督委员会(北京/上海)，以及全国性国有企业，2-国有资产监督委员会(其他地方省级)、地方国有企业，以及合资企业，3-民营企业或数据缺失},,
219,QualFac41,股权结构稳定性,低频-信托,股权结构稳定性,经营,外部支持,近三年前10大股东名单是否有过变动（股份额度变动不计）,股权结构的稳定有利于公司的持续稳健经营，稳定性由强到弱的顺序依次为：前10大股东名单近三年内没有变动>近三年前10大股东名单有一次变动>近三年前10大股东名单有二次及以上变动。各档位释义如下：{1-前10大股东名单近三年内没有变动，2-近三年前10大股东名单有一次变动，3-近三年前10大股东名单有二次及以上变动或数据缺失},,
220,QualFac49,主动管理型资产占比,低频-信托,主动管理型资产占比,经营,营运能力,(本期期末主动管理型资产（万元）/本期期末信托资产（万元）+上期期末主动管理型资产（万元）/上期期末信托资产（万元）)/2,考虑信托资产中主动管理型资产的占比，比例考察最近连续两年的平均值； 各档位释义如下：{1-[45%，+），2-[25%，45%），3-[10%，25%），4-[0%，10%)或数据缺失},,
221,QualFac52,集合类资产占比（结合运营期考虑）,低频-信托,集合类资产占比,经营,营运能力,考虑信托资产中集合类信托资产的占比在最近连续两年的平均值；结合运营期考虑上述占比,考察结合运营期的集合类信托资产占比情况，运营期越长表明产品运营越稳定，短期内风险较低。各档位释义如下：{1-运营年限：[10，+)；集合类资产占比：[30%，+)，2-运营年限：[10，+)；集合类资产占比：(-，30%)或数据缺失，3-运营年限：(-，10)；集合类资产占比：[30%，+)，4-运营年限：(-，10)；集合类资产占比：(-，30%)或数据缺失},,
222,QualFac53,净资本除各项业务风险资本之和,低频-信托,净资本除各项业务风险资本之和,经营,风险管理,净资本=净资产-各类资产的风险扣除项-或有负债的风险扣除项-中国银行业监督管理委员会认定的其他风险扣除项；,净资本对各项业务风险资本的覆盖程度越高，表明信托公司资本实力更强,数值,%
223,Trust_Size8,手续费及佣金净收入,低频-信托,手续费及佣金净收入,财务,营运能力,手续费及佣金净收入,手续费及佣金净收入规模，值越大，抗风险能力越强,元,
224,Trust_Size3,固有资产平均值,低频-信托,固有资产平均值,财务,营运能力,信托公司的固有资产，包括贷款、信托产品及其他理财产品投资、长期股权投资、证券投资等业务；\\r\\n（本期信托公司固有资产+上期信托公司固有资产）/2；,固有资产规模越大，抗风险能力越强,元,亿元
225,Trust_Growth1,营业收入增长率,低频-信托,营业收入增长率,财务,规模水平,本期营业收入/上期营业收入-1；,营业收入增长率越大，收入规模增长越快,数值,%
226,Trust_Leverage1,资产负债率平均值,低频-信托,资产负债率平均值,财务,资本结构,（本期值+上期值）/2,值越小，债务压力越小,数值,%
227,Trust_AssetQuality1,不良率平均值,低频-信托,不良率平均值,财务,营运能力,信托资产的五级分类后三类资产占比，（本期值+上期值）/2,不良率平均值越大，信托资产不良率越大，业务风险越大,数值,%
228,QualFact1,运营时间,低频-基金,运营时间,经营,营运能力,基金公司运营年限,基金公司运营年限越长，反映基金公司运营成熟度及稳定性越强。各档位释义如下：{1-[16，+)，2-[12，16)，3-[5，12)，4-(-，5)，5-数据缺失},,
229,QualFact2,股东背景,低频-基金,股东背景,经营,外部支持,基金公司股东及持股比例,考虑基金公司最大持股比例股东的背景，股东背景由强到弱的顺序依次为：国有资产监督委员会（北京/上海）、全国性国有企业，以及大型券商>国有资产监督委员会（其他地方省级）、地方国有企业、合资企业、中型券商，以及大型信托公司>民营企业、小型券商，以及中小型信托公司。各档位释义如下：{1-国有资产监督委员会(北京/上海)、全国性国有企业，以及大型券商，2-国有资产监督委员会(其他地方省级)、地方国有企业、合资企业、中型券商，以及大型信托公司，3-民营企业、小型券商，以及中小型信托公司或其他或数据缺失，4-数据缺失},,
230,QualFact3,基金个数,低频-基金,基金个数,经营,营运能力,(本期基金个数+上期基金个数)/2,近两期在管基金平均数。各档位释义如下：{1-[50，+∞)，2-[20，50)，3-[10，20)，4-(-，10)，5-数据缺失},,
231,QualFact5,基金经理平均年限,低频-基金,基金经理平均年限,经营,营运能力,本期平均年限=本期基金经理年限之和/本期基金经理数，计算最近两年的平均值；,平均年限越长，反映基金公司关键人员越稳定。各档位释义如下：{1-[4，+∞)，2-[3，4)，3-[2，3)，4-(-，2)，5-数据缺失},,
232,QuantFact1,所管理基金的资产总值平均值,低频-基金,所管理基金的资产总值平均值,财务,营运能力,(本期所管理基金资产总值（亿元）+上期所管理基金资产总值（亿元）)/2,近两期基金资产总值的平均值,元,亿元
233,QuantFact12,股票持仓时间平均值,低频-基金,股票持仓时间平均值,财务,营运能力,(本期股票持仓时间+上期股票持仓时间)/2,近两期股票持仓时间的算数平均值,天,天
234,QuantFact18,股票基金资产总值平均值,低频-基金,股票基金资产总值平均值,财务,营运能力,股票基金资产总值平均值（亿元）,股票型基金总值平均值,元,亿元
235,QuantFact5,所管理基金资产总值增长率,低频-基金,所管理基金资产总值增长率,财务,规模水平,(本期所管理基金资产总值（亿元）-上期所管理基金资产总值（亿元）)/上期所管理基金资产总值（亿元）,比值为正且值越大反映基金公司基金管理规模有增长趋势。,数值,%
236,QuantFact8,股票和债券基金的资产总值增长率,低频-基金,股票和债券基金的资产总值增长率,财务,规模水平,股票和债券基金资产总值增长率,比值为正且值越大反映基金公司股票及债券基金管理规模有增长趋势。,数值,%
237,QuantFact9,持股市盈率平均值,低频-基金,持股市盈率平均值,财务,营运能力,(本期持股市盈率+上期持股市盈率)/2,反映基金公司的投资质量，值越大反映投资质量越好。,数值,%
238,factor_001,股权结构,低频-融资性担保,股权结构,经营,外部支持,实际控制人的性质及控股比例,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。 各档位释义如下：{1-央企或国资委控股企业，2-省、市等区域国资委控股50%以上，3-省、市等区域国资委控股50%以下；或非国有A股上市公司控股超过20%；或无实际控制人，但有国资背景，4-非A股上市的非国有企业，5-数据缺失},,
239,factor_004,融资渠道多样性,低频-融资性担保,融资渠道多样性,经营,融资能力,平均值=(本期值+上期值)/2；,企业在通过银行获取资金的同时，若还能通过股票、债券等方式筹集资金，则说明其融资渠道越宽，风险越小。 各档位释义如下：{1-A股、H股、N股等海内外主板上市，2-新三板挂牌，或者有发债，3-未上市(包括新三板)，未发债，4-数据缺失},,
240,factor_135,银行授信总额,低频-融资性担保,银行授信总额,经营,外部支持,担保公司的银行网络,较大的银行授信额度有利于融资担保公司贷款担保业务的拓展，也说明融资担保公司能获得银行认可；与银行达成风险分担机制能够有效减少融资担保公司代偿损失。 各档位释义如下：{1-(600亿，+∞)，2-(300亿，600亿]，3-(150亿，300亿]，4-(-，150亿]，5-数据缺失},,
241,factor_094,净资产收益率,低频-融资性担保,净资产收益率,财务,盈利能力,净利润*2/(期初所有者权益+期末所有者权益）*100%,净资产收益率是指净利润与净资产的比率，它反映每1元净资产创造的净利润，值越大，盈利能力越强,数值,%
242,factor_095,担保业务规模,低频-融资性担保,担保业务规模,经营,营运能力,公司担保业务的责任余额,只有实现一定业务规模，担保机构才能积累基本的风险管理经验，并逐步取得市场认可，提升市场地位，促进业务扩张。,元,亿元
243,factor_096,实收资本规模,低频-融资性担保,实收资本规模,经营,企业规模,投资者作为资本投入企业的各种资产,可以立刻运用来吸收损失的资本金，体现担保机构代偿能力的核心,元,亿元
244,factor_098,担保业务杠杆,低频-融资性担保,担保业务杠杆,经营,营运能力,担保业务杠杆,担保业务杠杆倍数合理，表明担保公司资金运营效率高，能较好地平衡风险和收益,数值,%
245,factor_099,累计代偿损失率,低频-融资性担保,累计代偿损失率,经营,风险管理,累计代偿损失/累计代偿金额,累计代偿损失率，代表了担保公司的追偿能力；代偿损失率越低，公司的追偿能力越强。各档位释义如下：{1-(-，20%]，2-(20%，60%]，3-(60%，80%]，4-(80%，100%]，5-数据缺失},,
246,factor_100,累计担保代偿率,低频-融资性担保,累计担保代偿率,经营,风险管理,累计担保代偿率=累计代偿金额/累计解除担保金额（根据收数情况确定年限口径）,累计担保代偿率，代表了担保公司的风险管理能力。累计担保代偿率越低，表明担保业务的标的筛选能力和风险管理能力越强。 各档位释义如下：{1-(-，0.3%]，2-(0.3%，1.3%]，3-(1.3%，2.5%]，4-(2.5%，+），5-数据缺失},,
247,factor_102,流动资产占比,低频-融资性担保,流动资产占比,财务,资本结构,流动资产（亿元）/总资产（亿元）*100%,流动资产占比，一定程度上衡量担保机构在短期（一年内）内进行代偿能力；,数值,%
248,factor_103,风险准备金覆盖率,低频-融资性担保,风险准备金覆盖率,经营,风险管理,（未到期责任准备+担保赔偿准备+一般风险准备）/当年末在保责任余额*100%,既反映了担保机构对风险的审慎态度，又反映担保机构对担保资金积累的重视程度。 各档位释义如下：{1-(5%，+∞)，2-(3%，5%]，3-(1.5%，3%]，4-[0%，1.5%]，5-数据缺失},,
249,factor_136,新增在保责任余额,低频-融资性担保,新增在保责任余额,经营,营运能力,新增在保责任余额（亿元）,担保业务收入增速越快，表明公司的担保业务越有竞争力,元,亿元
250,factor_125,股权结构_金融,低频-收息企业,股权结构_金融,经营,外部支持,实际控制人的性质及控股比例,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。 各档位释义如下：{1-国有商业银行、政策性银行、四大资产管理公司，2-央企、全国股份制银行，3-其他银行、保险、券商，4-其他金融机构、国企或世界500强企业，5-民营、外资(非世界500强)、其他或无实际控制人，6-数据缺失},,
251,factor_005,银行授信额度占比,低频-收息企业,银行授信额度占比,经营,营运能力,银行授信总额度（亿元）/所有者权益（亿元）,从相对层面考察银行对企业资质的认可程度，银行授信总额/所有者权益越高，银行对其资质的认可度越大，侧面反映企业资质越优秀。 各档位释义如下：{1-[1800%，+)，2-[1000%，1800%)，3-[500%，1000%)，4-(-，500%)，5-数据缺失},,
252,factor_106,行业地位,低频-收息企业,行业地位,经营,竞争实力,企业在细分领域中的地位（金融租赁、融资租赁、汽车金融、财务公司、小额贷款、AMC）,一方面行业地位越高反映了企业的经营实力越强，信用风险越低；另一方面行业地位越高企业越容易获得相关资源，有利于企业的经营，企业信用风险相对较低。 各档位释义如下：{1-行业龙头，2-行业地位领先，3-行业地位一般，4-数据缺失},,
253,factor_107,放款规模,低频-收息企业,放款规模,经营,营运能力,应收租赁款（亿元）,应收租赁款项越多，企业对租赁方话语权越弱，业务运营能力越弱,元,亿元
254,factor_108,经营年限,低频-收息企业,经营年限,经营,营运能力,企业成立至今的年限,企业成立的时间越久，企业累计的行业经验，公司管理运营经验越丰富，公司经营风险相对越低。 各档位释义如下：{1-(15年，+∞]，2-(8年，15年]，3-(5年，8年]，4-(-，5年]，5-数据缺失},,
255,factor_109,投向行业集中度,低频-收息企业,投向行业集中度,经营,营运能力,租赁业务投向最大单一行业占比,行业集中程度越高，受到单个行业的景气程度以及政策影响的风险越高。 各档位释义如下：{1-行业多元化程度很高，2-行业多元化程度较高，3-行业多元化程度一般，4-行业多元化程度较低，5-数据缺失},,
256,factor_110,投向行业前景,低频-收息企业,投向行业前景,经营,营运能力,企业主要投向行业景气度,行业集中程度越高，受到单个行业的景气程度以及政策影响的风险越高。 各档位释义如下：{1-企业主要投向行业景气度优秀，2-企业主要投向行业景气度一般，3-企业主要投向行业为高风险行业，4-数据缺失},,
257,factor_126,客户集中度_金融,低频-收息企业,客户集中度_金融,经营,营运能力,综合考量前十大客户集中度及单一最大客户集中度的情况,集中度越高，抗风险能力相对较弱。各档位释义如下：{1-集中度极低，2-集中度较低，3-集中度一般，4-集中度高，5-数据缺失},,
258,factor_111,不良资产率,低频-收息企业,不良资产率,经营,风险管理,五级分类后三类的资产合计/贷款总额（不良资产/全部融资租赁资产）,一方面行业地位越高反映了企业的经营实力越强，信用风险越低；另一方面行业地位越高企业越容易获得相关资源，有利于企业的经营，企业信用风险相对较低。 各档位释义如下：{1-(-，0.1%]，2-(0.1%，0.8%]，3-(0.8%，1.5%]，4-(1.5%，+∞)，5-数据缺失},,
259,factor_112,拨备覆盖率,低频-收息企业,拨备覆盖率,经营,风险管理,收息资产损失准备余额/不良收息资产余额*100%,一方面行业地位越高反映了企业的经营实力越强，信用风险越低；另一方面行业地位越高企业越容易获得相关资源，有利于企业的经营，企业信用风险相对较低。 各档位释义如下：{1-[550%，+∞)，2-[250%，550%)，3-[150%，250%)，4-(-，150%)，5-数据缺失},,
260,factor_113,所有者权益,低频-收息企业,所有者权益,财务,规模水平,所有者权益,所有者权益，值越大，抗风险能力越强,元,亿元
261,factor_114,资产负债率,低频-收息企业,资产负债率,财务,资本结构,负债总计/资产总计,资产负债率反映了企业的债务水平，值越大，债务水平越高,数值,%
262,factor_115,营业收入平均增长率,低频-收息企业,营业收入平均增长率,财务,规模水平,((本期营业收入-上期营业收入）/上期营业收入+(上期营业收入-上上期营业收入）/上上期营业收入）/2,净资产收益率是指净利润与净资产的比率，它反映每1元净资产创造的净利润，值越大，盈利能力越强,数值,%
263,factor_116,所有者权益/风险资产,低频-收息企业,所有者权益/风险资产,财务,营运能力,所有者权益/风险资产,资本充足率越高，风险越小,数值,%
264,factor_117,高流动性资产占比,低频-收息企业,高流动性资产占比,财务,资本结构,高流动性资产/资产总计,高流动性资产占比越高，企业资产流动性越强，风险越低,数值,%
265,factor_094,净资产收益率,低频-收息企业,净资产收益率,财务,盈利能力,净利润*2/（本期所有者权益+上期所有者权益）,净资产收益率是指净利润与净资产的比率，它反映每1元净资产创造的净利润，值越大，盈利能力越强,数值,%
266,factor_125,股权结构_金融,低频-股权投资,股权结构_金融,经营,外部支持,控股股东类型,拥有国家或地方政府背景的企业，更容易获得各种优惠政策，同时业务的运营发展也会受益于政府支持，在面临经济的不确定因素时，更容易得到政府救助。且通常持股比例越大，其救助意愿更强。 各档位释义如下：{1-央企、国家级国有企业、中央金融企业，2-发达地区省直辖市及省会城市国资委控股企业，3-其他地区国资委控股企业、自身或控股股东为世界500强企业，4-集体企业、一般(非世界500强)外资或民营企业或无实际控制人等，5-数据缺失},,
267,factor_134,行业地位_股权投资,低频-股权投资,行业地位_股权投资,经营,竞争实力,企业在股权投资相应细分领域中的地位,一方面行业地位越高反映了企业的经营实力越强，信用风险越低；另一方面行业地位越高企业越容易获得相关资源，有利于企业的经营，企业信用风险相对较低。 各档位释义如下：{1-行业龙头，2-行业地位一般，3-行业地位较差，4-数据缺失},,
268,factor_127,管理资产规模（亿元）,低频-股权投资,管理资产规模,经营,营运能力,在投项目规模+管理基金规模,投资规模越大，经营实力越强 各档位释义如下：{1-[1700亿，+∞)，2-[400亿，1700亿)，3-[115亿，400亿)，4-(-，115亿)，5-数据缺失},,
